clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,analysis_tier,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
leap_mid_short-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,2408855762630770811,20260826,leap_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep03__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,2925560563385310664,20260826,leap_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep03__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep03__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep04__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,1112767966883838800,20260826,leap_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep04__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep04__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep05__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,3639701948350799059,20260826,leap_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep05__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep05__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep06__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,7464322956482187485,20260826,leap_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep06__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep06__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep07__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,2350982861565962733,20260826,leap_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep07__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep07__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep08__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,8196000948298052098,20260826,leap_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep08__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep08__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep01__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,4683260332127149966,20260826,leap_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep01__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep01__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep02__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,2408855762630770811,20260826,leap_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep02__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep02__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep03__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,2925560563385310664,20260826,leap_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep03__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep03__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep04__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,1112767966883838800,20260826,leap_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep04__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep04__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep05__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,3639701948350799059,20260826,leap_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep05__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep05__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep06__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,7464322956482187485,20260826,leap_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep06__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep06__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep07__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,2350982861565962733,20260826,leap_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep07__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep07__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep08__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,mf,64,64,,8196000948298052098,20260826,leap_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep08__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep08__t-sustain__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep01__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,4683260332127149966,20260826,leap_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep01__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep01__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep02__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,2408855762630770811,20260826,leap_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep02__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep02__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep03__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,2925560563385310664,20260826,leap_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep03__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep03__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep04__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,1112767966883838800,20260826,leap_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep04__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep04__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep05__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,3639701948350799059,20260826,leap_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep05__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep05__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep06__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,7464322956482187485,20260826,leap_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep06__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep06__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep07__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,2350982861565962733,20260826,leap_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep07__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep07__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep08__t-sustain__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,f,96,96,,8196000948298052098,20260826,leap_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep08__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep08__t-sustain__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep01__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,4683260332127149966,20260826,leap_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep01__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep01__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep02__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,2408855762630770811,20260826,leap_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep02__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep02__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep03__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,2925560563385310664,20260826,leap_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep03__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep03__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep04__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,1112767966883838800,20260826,leap_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep04__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep04__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep05__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,3639701948350799059,20260826,leap_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep05__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep05__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep06__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,7464322956482187485,20260826,leap_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep06__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep06__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep07__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,2350982861565962733,20260826,leap_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep07__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep07__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep08__t-staccato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,p,32,32,,8196000948298052098,20260826,leap_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep08__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep08__t-staccato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep01__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,4683260332127149966,20260826,leap_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep01__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep01__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep02__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,2408855762630770811,20260826,leap_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep02__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep02__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep03__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,2925560563385310664,20260826,leap_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep03__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep03__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep04__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,1112767966883838800,20260826,leap_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep04__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep04__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep05__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,3639701948350799059,20260826,leap_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep05__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep05__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep06__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,7464322956482187485,20260826,leap_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep06__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep06__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep07__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,2350982861565962733,20260826,leap_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep07__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep07__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep08__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,mf,64,64,,8196000948298052098,20260826,leap_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep08__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep08__t-staccato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep01__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,4683260332127149966,20260826,leap_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep01__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep01__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep02__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,2408855762630770811,20260826,leap_mid_short-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep02__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep02__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep03__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,2925560563385310664,20260826,leap_mid_short-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep03__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep03__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep04__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,1112767966883838800,20260826,leap_mid_short-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep04__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep04__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep05__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,3639701948350799059,20260826,leap_mid_short-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep05__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep05__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,7464322956482187485,20260826,leap_mid_short-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,2350982861565962733,20260826,leap_mid_short-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,staccato,real_counterfactual_primary,40,f,96,96,,8196000948298052098,20260826,leap_mid_short-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,pizzicato,real_counterfactual_primary,43,p,32,32,,4683260332127149966,20260826,leap_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
